ds,yhat,yhat_lower,yhat_upper
2024-06-05,22509.837942753045,1956.4237828910423,46171.44318038528
2024-06-06,22438.492113563734,-122.62710117074047,43707.154797767675
2024-06-07,26068.1763188104,3678.6604935543637,50173.325274636176
2024-06-08,24070.099678672384,1895.7196878065204,47268.02780601959
2024-06-09,23769.00803789187,729.2067381754014,46078.452493998375
2024-06-10,25356.568117046805,2413.7487738306017,48670.013235969825
2024-06-11,24421.179101737085,3285.60569984022,47596.402901928726
2024-06-12,25584.483337901547,4295.499672603537,48629.57315494004
2024-06-13,25558.62557214909,1840.0405960844253,48885.45368680788
2024-06-14,29169.87916134492,5912.995572813221,52094.57785938837
2024-06-15,27091.078040720527,4052.0502350317593,49072.75790265783
2024-06-16,26650.210733559594,4686.18307859558,50411.686504977406
2024-06-17,28043.696224352858,4301.764647902074,49962.98076432435
2024-06-18,26866.044708694353,2640.958074768895,47989.07009966975
2024-06-19,27746.179511841638,4799.948074629596,50123.334124769484
2024-06-20,27404.47534941011,7104.678890053376,48720.78445125464
2024-06-21,30676.138028451023,6652.761777368262,53391.94139828133
2024-06-22,28243.371789783236,6989.4166481709735,52729.493926983836
2024-06-23,27443.69850109144,3360.0898749031294,49501.513370691806
2024-06-24,28482.95672586264,5867.180961635768,50114.040797185684
2024-06-25,26964.69191546716,4196.6482099186205,49188.061360469845
2024-06-26,27526.22203334654,4017.454224636986,50893.05268882059
2024-06-27,26895.441345819672,3766.926056478508,49617.536156600254
2024-06-28,29913.994355482544,7200.835941699927,52550.079427636214
2024-06-29,27269.27206770689,4672.993016430164,51045.46577712848
2024-06-30,26302.5997218456,4066.0068279391558,48540.872581574375
2024-07-01,27222.14772162517,4133.988936483567,49386.73969711141
2024-07-02,25632.279397144834,3164.449943017089,48738.6828514879
2024-07-03,26169.620900800197,3693.432958757629,49432.83142189912
2024-07-04,25559.915543571602,2542.9166502149565,48492.78033945528
2024-07-05,28641.292714555584,7137.662347521684,52132.465536640986
2024-07-06,26096.40039317786,2234.272851562761,48221.38983905585
2024-07-07,25260.76595577835,2539.4825273861475,47486.02074782431
2024-07-08,26335.911467207163,4022.157680914952,50623.581549016824
2024-07-09,24918.93060355858,3545.1813203297756,48309.27678698278
2024-07-10,25638.80527642313,3140.861972715246,49214.697263061
2024-07-11,25213.51650956569,3906.6537278041415,47781.07940073179
2024-07-12,28473.57166851265,6738.644715014665,51543.303186216326
2024-07-13,26094.38896852761,2575.1677766659022,49152.38682801249
2024-07-14,25404.896084843556,3074.2421742507645,47809.44786998669
2024-07-15,26600.861624648034,4229.709999970854,49396.67246880499
2024-07-16,25274.659850660017,2015.3796808157965,48476.648901915556
2024-07-17,26051.740851742434,2960.15881074108,49857.9539113325
2024-07-18,25647.855899943435,3027.3105688525543,48429.17937970173
2024-07-19,28892.656493651037,4456.490546963104,51832.25060585631
2024-07-20,26462.105735500118,3057.0126285081533,48802.042922095556
2024-07-21,25687.057987100008,3463.502918086848,48298.40607200667
2024-07-22,26766.52610400739,5174.176260313523,51486.28708054224
2024-07-23,25297.338595082714,2692.2832039636905,49549.75555531398
2024-07-24,25910.462211962626,3082.839058049667,48637.321916677436
2024-07-25,25328.044273807907,2644.671970943916,49922.19645758399
2024-07-26,28386.798913453527,5004.867096789304,50988.828137069664
2024-07-27,25770.182528688463,2057.780032823711,49369.28742845183
2024-07-28,24816.721764224883,1779.4453370497095,47520.81361131695
2024-07-29,25733.021235472963,3364.3702254595933,48190.43847268775
2024-07-30,24123.16152994928,1035.9061876969558,46712.04084207887
2024-07-31,24624.771216521665,1676.6089177575736,47263.5472849372
2024-08-01,23965.83517391622,1812.0603719241599,47006.848742305614
2024-08-02,26987.870964757592,3726.5268763552394,49616.537131719175
2024-08-03,24377.925380300585,1070.5028853629271,48607.630093545864
2024-08-04,23476.76040998527,-218.12550232461396,45683.58878711231
2024-08-05,24491.76067657723,507.68175476884153,47626.79880613492
2024-08-06,23026.276448593962,-502.2573886831082,44537.215328874416
2024-08-07,23715.688165311512,2036.704910746136,46713.132937258444
2024-08-08,23284.255544251526,1062.6501791386559,47089.77378598205
2024-08-09,26568.38227561355,3953.4523985647734,50794.32023103027
2024-08-10,24248.746239196,871.1587783130414,47702.15807420722
2024-08-11,23658.660895897963,464.113234571719,45205.268625335426
2024-08-12,24997.194979313048,3824.645263253108,48263.0324756162
2024-08-13,23858.758509691015,1921.8090381755842,45756.99531965791
2024-08-14,24869.433977526827,-358.7050104801968,46837.27081516009
2024-08-15,24744.107885304533,2605.3415541873037,48311.10416612588
2024-08-16,28310.025210582753,6692.242578080476,50459.06754435576
2024-08-17,26239.20797237183,3516.6322611467326,49350.065862588104
2024-08-18,25857.094749265256,3280.6120078975896,48718.54584771282
2024-08-19,27355.91968437818,3872.090316631373,49491.51043298146
2024-08-20,26324.530881694405,4182.022556109659,47916.15208051086
2024-08-21,27384.919642779234,5537.152159755919,49963.44508658507
2024-08-22,27249.50928099916,5508.811514943208,51950.84354899895
2024-08-23,30744.82077223989,7773.121402064713,53850.90209053305
2024-08-24,28543.952434748815,6034.916649097779,52088.24006074245
2024-08-25,27975.22794254602,6001.07019082913,50108.55029033778
2024-08-26,29235.53019586598,5751.430253880693,51371.57480349049
2024-08-27,27920.021518083173,5104.865756289092,50339.51279159002
2024-08-28,28658.523765689144,4619.677488970524,50599.15098221067
2024-08-29,28172.610750033225,3250.0480189095597,50306.56310481848
2024-08-30,31299.03531955385,9797.385795784254,55413.50594573272
2024-08-31,28721.9346769638,5949.580997028614,51616.10288194764
2024-09-01,27781.17573228506,3988.1727612082577,51212.09809903677
2024-09-02,28685.366417063393,4676.999248374882,52314.04082520609
2024-09-03,27041.242498135358,5284.615380746707,49725.28647935573
2024-09-04,27489.71295434737,4310.310849958851,50871.08734283935
2024-09-05,26762.6259275592,3734.7799720816474,49842.36144653277
2024-09-06,29705.88706653934,6565.761308591146,50962.953964972716
2024-09-07,27011.38288974718,4558.12017134762,48840.34026783097
2024-09-08,26025.079336044026,1516.1180028531842,49161.91253090941
2024-09-09,26959.82886657235,4288.743475372994,49124.11119800449
2024-09-10,25424.601942343426,1616.8885581132893,48273.27877993055
2024-09-11,26060.43088712889,2124.374986896874,49189.759070194224
2024-09-12,25597.131600948545,4208.230501275323,48818.183580378034
2024-09-13,28876.436796720554,6756.624910462325,51475.387161109844
2024-09-14,26583.99357597344,2443.853700259347,51341.03573351279
2024-09-15,26057.594024108923,3825.207422552755,49331.591036171616
2024-09-16,27500.169053274076,5765.242852888991,50106.733665678024
2024-09-17,26509.25661699735,3230.213676798247,49027.33115005138
2024-09-18,27713.22616633598,5489.562256799057,50831.51438512503
2024-09-19,27828.31740069091,3495.621782786786,49881.77581395798
2024-09-20,31682.118507307878,7832.808026784321,52977.02980107308
2024-09-21,29945.927396177314,7190.269751454173,53077.23795199518
2024-09-22,29943.354732107375,6435.607571657455,55507.34118927426
2024-09-23,31863.688821930486,9899.778897777192,55768.63703158332
2024-09-24,31291.723306762407,8566.89698555595,54431.139567984865
2024-09-25,32844.31963858469,9518.42473416066,55327.96079189357
2024-09-26,33227.75306886484,10559.72459693682,55044.31532791979
2024-09-27,37261.45884712366,15135.975520733517,58891.17345539469
2024-09-28,35610.614712296076,14562.543016147878,59455.273460589895
2024-09-29,35594.91233779721,14345.741119098833,59985.07260074901
2024-09-30,37402.03310641745,16939.35525383139,61577.806131916834
2024-10-01,36617.52607581762,12203.260947517874,58661.50336439584
2024-10-02,37861.358705493585,13889.606906039206,60872.443891553245
2024-10-03,37845.18938653094,14092.182609949265,61359.96321927742
2024-10-04,41395.98049828317,19056.071260294735,65886.35208613159
2024-10-05,39188.391756499754,15341.427165307217,62895.48483170828
2024-10-06,38553.3117458286,13801.668382023003,62014.358004852205
2024-10-07,39691.049645934596,16366.42248389251,62289.63753843625
2024-10-08,38200.89285738687,15375.581307988312,63215.84250344556
2024-10-09,38717.30993141142,16777.054717698174,62401.5989409598
2024-10-10,37966.85741474147,13085.494619046513,60857.69765244442
2024-10-11,40791.41936774722,16700.20818743337,63338.779941105575
2024-10-12,37880.22953244639,13366.791671461035,61257.5994885344
2024-10-13,36578.04414404939,13720.981254578446,57999.87630505608
2024-10-14,37097.997098175605,15625.44594847421,60939.822859366235
2024-10-15,35050.85220984943,11397.868884972291,56764.32367245459
2024-10-16,35080.940072438076,12199.840423208745,57352.367785084134
2024-10-17,33922.845077489816,11995.706591199803,56941.98341548658
2024-10-18,36424.47695629924,14180.332339097682,59538.529173154784
2024-10-19,33278.98092168566,10854.831578610057,56626.61445643805
2024-10-20,31832.85689392804,9195.832378103863,54119.78597589363
2024-10-21,32298.820339307505,9554.189267304726,55809.91587966231
2024-10-22,30285.118583815427,8593.325589376565,52910.53710056705
2024-10-23,30431.58758253535,8324.374951677584,52502.23471917383
2024-10-24,29466.510604666455,7183.61087411272,52687.098005450825
2024-10-25,32229.907649169763,8126.530462166585,54553.53459989885
2024-10-26,29405.70284739025,6708.73710625038,53163.900204719044
2024-10-27,28330.1324438266,5084.549505348093,50178.92122635873
2024-10-28,29204.917155937404,7106.258220129092,51273.91457937845
2024-10-29,27626.903473066504,6138.899337960178,49990.62581982639
2024-10-30,28224.449271932976,4895.61737822216,50719.10810232691
2024-10-31,27714.60558878504,3412.9802428920507,50535.84540521935
2024-11-01,30926.714008252704,8682.864767592171,54243.37067903798
2024-11-02,28534.85810838689,4263.8265152610375,50612.755192207995
2024-11-03,27866.52353164436,3884.2729335764184,49599.40864198481
2024-11-04,29115.983487098536,5591.789073053096,51675.19554344586
2024-11-05,27874.10847685604,4057.3931443969987,50018.93755690403
2024-11-06,28764.871247258357,4499.981384630303,52342.180326393944
2024-11-07,28502.595942047104,4275.334346750228,52839.879464701364
2024-11-08,31915.569643556082,9582.231886805532,56179.720287479984
2024-11-09,29678.455086916452,6975.387921337706,53144.316690121595
2024-11-10,29120.861061555956,7272.62194125026,50748.79782590134
2024-11-11,30440.590783300817,9103.84411084606,53041.46189916414
2024-11-12,29233.271928211667,6081.568040844165,52830.13323949792
2024-11-13,30128.645493921766,5760.209866646829,53354.25323132012
2024-11-14,29847.569704654867,7354.0078229906985,53478.82105081122
2024-11-15,33225.36523680548,10360.812635948896,56148.45029204797
2024-11-16,30943.949243005187,6382.476960085847,55030.95287191201
2024-11-17,30340.12371871293,8932.336128007037,52967.94880540005
2024-11-18,31618.547585319102,8655.69168644593,53528.848440323614
2024-11-19,30381.105055421613,7411.978989208608,52189.82924562295
2024-11-20,31262.955834206954,7947.524599187089,54299.0493725709
2024-11-21,30989.33101994322,7857.533814513187,52743.977380012104
2024-11-22,34398.70765279621,12057.30493391857,60605.09726042849
2024-11-23,32174.814885120293,8996.134585189342,54565.17398184148
2024-11-24,31654.841467001803,9597.72064395993,53386.560127811455
2024-11-25,33042.37659921596,11749.347424456613,55580.163056516554
2024-11-26,31936.797842086668,8680.87318740642,53801.99715062621
2024-11-27,32969.39116686214,10359.631304033173,54482.75252422356
2024-11-28,32860.264966719915,10064.362115664939,55250.532840149215
2024-11-29,36441.68741230876,11691.707702151405,58705.979844833055
2024-11-30,34390.29514787441,12184.543575170484,55937.38775153481
2024-12-01,34035.53678054464,8815.122450323777,57167.995448149995
2024-12-02,35572.875896463156,12197.113105016077,56530.80627276562
2024-12-03,34593.4591168197,11915.884443386665,57775.99181147963
2024-12-04,35720.52549362189,12092.439774517545,57051.73900450749
2024-12-05,35666.60993020163,11730.210598234687,58982.17853435142
2024-12-06,39257.1608102247,16996.84983318786,62557.83914949299
2024-12-07,37163.010840216055,14106.38992939842,59847.00174625244
2024-12-08,36709.05605242847,14075.63101280193,60683.08724097638
2024-12-09,38087.65994039507,14530.06704361523,60251.14559144244
2024-12-10,36888.48146414823,14489.968036603816,58831.583208993274
2024-12-11,37734.99764336252,14793.345924243135,60697.96316655674
2024-12-12,37341.76921351591,14075.358225618353,60129.00832257823
2024-12-13,40538.066825095026,18181.403867842444,63664.01122269321
2024-12-14,38000.29568538027,13383.600890923639,62330.86588409559
2024-12-15,37060.57412592651,14450.569178091426,59614.68411937888
2024-12-16,37919.985241992275,16058.791222804442,61946.51552008121
2024-12-17,36178.204098357084,14374.213210628648,60431.4374943828
2024-12-18,36469.77646146681,12883.477219891078,59727.27958552306
2024-12-19,35521.104111894754,13100.902561802513,58617.498082389895
2024-12-20,38173.7619498598,16810.984202998567,60907.255817702
2024-12-21,35116.59345783381,12682.556999094193,58056.66318337245
2024-12-22,33693.94935130613,10691.027735788031,57064.470213303626
2024-12-23,34118.598324385384,8899.898432934595,57439.97319290902
2024-12-24,32001.022273969615,9372.082824502188,53214.421393127595
2024-12-25,31985.381690603215,10756.780796354926,56453.15022954791
2024-12-26,30806.215551751193,9181.787653576503,53287.24234290458
2024-12-27,33311.50949020759,9768.052235955214,54193.79075725421
2024-12-28,30194.58638620321,8043.068491991221,52762.97578772112
2024-12-29,28802.190594722564,6972.320820337866,51850.87903472833
2024-12-30,29347.29969875282,6915.377035941066,51580.5717632882
2024-12-31,27438.379605326027,4030.41273472159,50982.85533821205
2025-01-01,27715.37044553822,5616.369968511282,52173.15646230639
2025-01-02,26906.467666306366,4548.068526199535,52275.2551914918
2025-01-03,29851.33040463239,6668.496726098814,52671.04812439098
2025-01-04,27233.16791639818,5949.531776309648,51623.606836883184
2025-01-05,26387.070286861566,2463.1149584882546,50281.28861267152
2025-01-06,27513.11085630635,4321.090172215106,51830.71110420415
2025-01-07,26205.928424510203,3713.5294423075925,47532.59077854089
2025-01-08,27091.06786243729,5803.372581537701,50587.981267707524
2025-01-09,26882.133852823263,5151.610503571312,49108.19967848609
2025-01-10,30404.379625042395,8077.4653200912535,53070.94372976368
2025-01-11,28327.170958900162,7439.300122277173,50191.10758519047
2025-01-12,27972.681215592642,5845.449008513622,50774.040147058084
2025-01-13,29529.334684531626,7266.314542225113,52893.96109690778
2025-01-14,28581.696781339233,7133.411733970314,50300.70999530531
2025-01-15,29747.08108415937,5690.669443761444,51735.84526673926
2025-01-16,29732.920425632743,6795.874971648272,53756.12788265002
2025-01-17,33360.5177534344,10824.081803409788,57016.228014121894
2025-01-18,31297.61241240464,8027.889693900175,55300.062479119995
2025-01-19,30867.11464926566,5969.144047020875,52948.54450016056
2025-01-20,32260.52442433855,9876.949331030168,53738.860198722214
2025-01-21,31067.733649615373,7512.65519564773,53280.05045209707
2025-01-22,31913.484201353476,9564.220389603255,54040.41562249607
2025-01-23,31514.53299612992,8787.157090177125,53621.391786298045
2025-01-24,34703.14551321842,11372.450975248417,56257.76859456768
2025-01-25,32159.360525624674,9771.458542387823,55431.406686109556
2025-01-26,31219.387189007975,7150.238543306476,53033.052011015076
2025-01-27,32088.65992506157,11893.682664437398,55233.48032583563
2025-01-28,30371.260310417707,9513.476366413468,53243.111808997055
2025-01-29,30705.988865520856,7818.694725685867,52883.472120102546
2025-01-30,29823.14873507592,9156.264207910373,55080.84964034414
2025-01-31,32567.673199801655,10733.554555137287,55913.88269820964
2025-02-01,29631.049894369455,7388.882706639456,52620.76423711253
2025-02-02,28359.41226426832,6231.484124654073,52669.595984861146
2025-02-03,28966.332088093444,5060.376522830444,51786.134079080024
2025-02-04,27062.029437127425,4043.0818457838905,49476.58788446533
2025-02-05,27289.28869785674,3192.9407344104065,50038.97591251454
2025-02-06,26380.146791745028,3868.7573818074848,49502.59703594265
2025-02-07,29178.987971500315,7375.116302583055,51459.47743692794
2025-02-08,26374.4987410481,2927.5940953537265,48487.171741986414
2025-02-09,25307.852321359573,2722.246328783419,48749.910687203235
2025-02-10,26185.65363189846,3248.8019048939004,50567.549184780524
2025-02-11,24609.356642549872,190.79610634577188,50459.0286596908
2025-02-12,25211.436677211783,1436.1225171842082,49925.20953952546
2025-02-13,24712.376407297914,1289.2956569984635,47093.026301697035
2025-02-14,27944.091382007246,4890.833826259059,48598.44680909327
2025-02-15,25582.239218527226,2693.5123726023076,49283.89489175629
2025-02-16,24954.771830475926,2249.6550707811152,45935.18189652751
2025-02-17,26255.25128739939,3847.549548167656,49132.605414873666
2025-02-18,25072.63074696167,731.2699977101041,49638.367355772585
2025-02-19,26027.772886403287,2439.020921819506,48551.6931465989
2025-02-20,25830.754964285647,910.5734265919501,48425.77671180775
2025-02-21,29304.577569075,5712.851549300662,51917.24575136043
2025-02-22,27117.713451524356,4076.020852662423,50568.03273809648
2025-02-23,26592.849370633372,3379.355640749592,49115.554770037066
2025-02-24,27920.336553828747,5434.873710277762,51484.86665482558
2025-02-25,26688.04780984462,1992.318369110746,49115.019286880444
2025-02-26,27517.9119969715,4087.7902918939076,49886.0750843611
2025-02-27,27123.174971427026,4379.909578473451,50062.27641563389
2025-02-28,30332.00577464314,7244.5861173247,51956.91049778927
2025-03-01,27819.8878078403,5012.3678657365535,49467.636290696304
2025-03-02,26918.152818987994,4947.888239481915,48951.680594907404
2025-03-03,27827.179590742828,7555.567063703022,51821.91194823388
2025-03-04,26145.96286089122,2362.9361547446256,48725.594107251796
2025-03-05,26508.331651437747,4426.430785946226,51935.892553730475
2025-03-06,25639.875336289573,1842.1839727222343,49305.90433344121
2025-03-07,28381.205872793646,6550.681093272088,49815.67761382079
2025-03-08,25420.005792014104,1782.7406231073767,47354.037646211335
2025-03-09,24099.229514388782,1179.9732512409562,48280.22244763533
2025-03-10,24629.98923545239,2171.4192299856923,46718.09035420502
2025-03-11,22620.839616974656,-1872.4973148244844,46209.286619600156
2025-03-12,22713.748263422905,252.36752921248143,45518.44702426417
2025-03-13,21640.816999649574,-1638.2577100970886,42885.46559643636
2025-03-14,24247.387756696982,-1258.86899698753,49466.428309842246
2025-03-15,21223.98659290003,-719.1766983372236,45108.58109350047
2025-03-16,19914.47579634028,-2661.2134619967783,42873.64304221708
2025-03-17,20528.946083753275,-3662.934232652084,42120.65454394278
2025-03-18,18673.062281885545,-5578.884272620917,43742.14962755782
2025-03-19,18984.14704212948,-4056.7035819725047,42253.64575716994
2025-03-20,18188.06367672983,-3230.156121959191,41520.606978870914
2025-03-21,21122.526627230858,-2380.5845115918755,44249.020535773445
2025-03-22,18469.286592070544,-4931.592628838971,41060.671347275165
2025-03-23,17562.552757293553,-5701.406312168455,38618.798301752526
2025-03-24,18602.17586924434,-4040.7005839557414,41162.09245834717
2025-03-25,17183.296736347136,-5800.232651512786,41256.96349773194
2025-03-26,17932.735651697694,-5131.897511950336,41483.43741801185
2025-03-27,17566.174776663393,-4857.052167992598,39902.41809321426
2025-03-28,20911.753225403147,-3115.8831726939497,44294.84355212552
2025-03-29,18642.513642336067,-6215.46939300104,41280.48867032219
2025-03-30,18085.05525695829,-4209.927369909315,40857.48506942548
2025-03-31,19432.91068653199,-2819.851133457753,40454.35101689632
